Time,Time Code,Country Name,Country Code,GDP (current US$),Gini index (World Bank estimate),"Foreign direct investment, net inflows (BoP, current US$)","Life expectancy at birth, total (years)",Exports of goods and services (% of GDP),Poverty headcount ratio at national poverty lines (% of population),"Inflation, consumer prices (annual %)","Compulsory education, duration (years)","Government expenditure on education, total (% of GDP)","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative)","Educational attainment, at least completed lower secondary, population 25+, total (%) (cumulative)","Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",Arms imports (SIPRI trend indicator values),Fossil fuel energy consumption (% of total),Gross domestic savings (% of GDP),Gross savings (% of GDP),Human capital index (HCI) (scale 0-1),Research and development expenditure (% of GDP),"International tourism, number of arrivals","International tourism, receipts (current US$)","International tourism, number of departures",GNI (current US$),Individuals using the Internet (% of population)
2002,YR2002,Italy,ITA,1270712309429.7,..,17239360004.8835,80.2292682926829,24.4074673383008,..,2.46532319171164,8,4.43240976333618,..,..,..,239000000,91.0358673382802,22.3282438649358,21.062805450885,..,1.08482,39799000,28213000000,22978000,1265044042913.61,28.04
2002,YR2002,Jamaica,JAM,9719017925.92929,48.3,443800000,74.14,32.7619513128115,19.7,7.07746603976977,6,5.37522983551025,..,..,..,..,88.9737725617195,11.0150779398795,15.8409201283591,..,0.06096,1266000,1482000000,..,9101142393.30468,6.1
2002,YR2002,Japan,JPN,4115116279069.77,..,11557373873.9419,81.5634146341463,11.0182210299423,..,-0.923494026942291,9,3.46536993980408,..,..,..,446000000,81.8301897696931,26.0063156727835,27.3040177988373,..,3.01394,5239000,6069000000,16523000,4173440839633.78,46.5942
2002,YR2002,Jordan,JOR,9582453032.44006,37,238222874.679327,72.083,47.5054368886996,..,1.83299389002049,10,..,..,..,..,132000000,97.9818805227576,0.898727799248485,25.2468326916818,..,0.33689,2384000,1254000000,1276000,9651423413.25811,6.02553
2002,YR2002,Kazakhstan,KAZ,24636593223.3467,34.8,2588491060,65.9682926829268,46.9906407561754,44.5,..,9,3.02970004081726,..,..,..,20000000,97.9344245281419,33.7914855987933,30.2558510985917,..,0.25509,3678000,680000000,2274000,23651793223.0857,1.67477
2002,YR2002,Kenya,KEN,13147743910.7241,..,27618447.058206,51.606,24.8979726147002,..,1.96130821739159,8,6.17199993133545,..,..,..,..,15.6769512776347,4.30752975014801,8.53309447757645,..,..,838000,513000000,..,13026157962.4402,1.20777
2002,YR2002,Kiribati,KIR,72196457.6768445,..,249788.108,63.731,19.4141843160392,..,..,..,..,..,..,..,..,..,..,..,..,..,4900,..,..,115661740.736716,2.5
2002,YR2002,"Korea, Dem. People’s Rep.",PRK,..,..,5596000,66.925,..,..,..,11,..,..,..,..,9000000,90.1249277556652,..,..,..,..,..,..,..,..,0
2002,YR2002,"Korea, Rep.",KOR,627246081417.004,..,5475100000,76.7658536585366,29.7727544096379,..,2.76251135208606,7,..,..,..,..,531000000,83.4311120411506,32.1625865747094,31.4544004031647,..,2.27382,5347000,7617000000,7123000,624918111406.853,59.4
2002,YR2002,Kosovo,XKX,2406270658.23024,..,..,67.9439024390244,5.7182103610675,..,..,..,..,..,..,..,..,86.2771710429033,-13.5282574568289,..,..,..,..,..,..,..,..
2002,YR2002,Kuwait,KWT,38137545245.1464,..,3619441.97735906,73.28,44.6160483175151,..,0.888450148074899,9,6.551109790802,..,..,..,23000000,..,25.1345987920621,28.2849915713166,..,0.18001,2316000,320000000,1725000,41480750246.7917,10.249
2002,YR2002,Kyrgyz Republic,KGZ,1605643104.73021,30.3,4661963.54471303,68.1560975609756,39.5813541240971,..,2.13420986310243,9,4.44545984268188,..,..,..,..,65.8878662884559,13.8488034519178,16.8930542462986,..,0.1981,140000,48000000,..,1547843104.73021,2.99927
2002,YR2002,Lao PDR,LAO,1758176653.07746,32.6,4451297.0311068,59.937,28.7525146642775,..,10.6313446323333,5,2.82522010803223,..,..,..,..,..,19.2905496570277,18.3676058427716,..,0.0371,215000,110000000,..,1693883046.63419,0.267899
2002,YR2002,Latvia,LVA,9545172805.82083,..,160090702.160429,70.9609756097561,36.5849707727574,..,1.93887573855892,11,5.61846017837524,..,..,..,3000000,63.4126031378961,17.9355864398172,20.40061118028,..,0.40888,848000,201000000,..,9561489313.32424,21.94
2002,YR2002,Lebanon,LBN,19152238805.9702,..,1335970000,75.488,16.0986422831809,..,..,9,2.55271005630493,..,..,..,..,95.2003676336948,-0.0969797727902466,-4.23602590745359,..,..,956000,4284000000,..,18281858805.9702,7
2002,YR2002,Lesotho,LSO,775780697.676625,51.6,28390464.7236761,44.898,..,56.6,33.812578338126,..,10.1004495620728,..,..,..,..,..,..,..,..,0.04185,287000,14000000,..,1123290825.08752,1.08394
2002,YR2002,Liberia,LBR,927000000,..,2800000,52.826,42.3572707659115,..,14.1596470116325,..,..,..,..,..,..,..,37.6832470334412,..,..,..,..,..,..,763200400,0.0327133
2002,YR2002,Libya,LBY,20481889763.7795,..,145000000,71.244,44.7677994771644,..,-9.79764705882358,9,..,..,..,..,..,99.1479772530558,30.7396586190989,27.780947255113,..,..,135000,202000000,..,20746889763.7795,2.24442
2002,YR2002,Liechtenstein,LIE,2688630822.53304,..,6864257254.8617,79.6365853658537,..,..,..,9,..,..,..,..,..,..,..,..,..,..,..,..,..,2372898755.29321,59.4707
2002,YR2002,Lithuania,LTU,14259781159.0119,..,660790497.921648,71.7609756097561,47.403784740333,..,0.281506610345511,10,5.79253005981445,..,..,..,12000000,53.4532136853906,15.1259528391744,15.6719696013065,..,0.6567,1428000,556000000,3584000,14108872921.9498,17.69
2002,YR2002,Luxembourg,LUX,23616328816.1114,..,4243174364.5005,77.9658536585366,141.96461158688,..,2.07408613571644,11,..,..,..,..,..,89.8491672731008,44.7799299222852,29.896229339006,..,..,885000,2497000000,1049000,19967435535.479,39.84
2002,YR2002,"Macao SAR, China",MAC,7322677820.10108,..,393961071.024012,80.87,93.8887566722198,..,-2.63900001311631,10,2.86199998855591,..,..,..,..,..,44.3290381803964,42.6523755123607,..,0.07004,6565000,4428000000,..,7311113600.71701,25.1719
2002,YR2002,Madagascar,MDG,5351701534.15801,..,14661798.0720596,59.717,21.8155744053565,..,16.4985255315846,5,2.23179006576538,..,..,..,..,..,4.41970001231018,5.78823424733903,..,0.24552,62000,109000000,..,5254956180.41158,0.33972
2002,YR2002,Malawi,MWI,3495748397.63025,..,5899999.35886242,45.517,15.8606371712111,..,14.7446346101603,8,..,..,..,..,..,..,2.12403293573712,5.46251133273925,..,..,383000,45000000,..,3451380076.23563,0.215095
2002,YR2002,Malaysia,MYS,100845526315.789,..,3192894736.8421,72.976,108.305302795051,..,1.80787246281537,..,7.65792989730835,..,..,..,153000000,95.6284197268942,42.0319769945174,32.7350846657081,..,0.65254,13292000,8084000000,29866000,94250526315.7895,32.3382
2002,YR2002,Maldives,MDV,897031250,41.3,24718599.7690471,71.708,..,..,..,7,5.79186010360718,..,..,..,..,..,..,..,..,..,485000,337000000,43000,874367273.4375,5.34777
2002,YR2002,Mali,MLI,3889758023.73699,..,-12312977.4012381,49.54,28.0874538136608,..,5.03282275711195,9,2.8962299823761,..,..,..,1000000,..,14.0913818417446,11.6786110876359,..,..,96000,105000000,..,3649581791.19819,0.227046
2002,YR2002,Malta,MLT,4470446352.32569,..,-497796507.906789,78.7390243902439,113.402295694212,..,2.1884904806055,11,4.14625978469849,..,..,..,..,99.9674076094368,20.2569152068457,20.4246253627481,..,0.2385,1134000,757000000,157000,4504004983.8293,28.92
2002,YR2002,Marshall Islands,MHL,131738200,..,839000,..,27.3764936821666,..,..,9,8.20897960662842,..,..,..,..,..,..,..,..,..,6000,3400000,..,167548500,2.33544
2002,YR2002,Mauritania,MRT,1777058592.98812,..,67340352.3234,60.892,24.7736084028423,..,3.89570525758491,9,2.27714991569519,..,..,..,27000000,..,2.30548733436202,..,..,..,..,..,..,1832909357.87649,0.363229
2002,YR2002,Mauritius,MUS,4841310239.63687,..,32073116.0847955,71.9658536585366,61.6083500282148,..,6.41933372221149,6,3.06089997291565,..,..,..,..,75.4206318271269,25.4455868784874,27.6085488329353,..,0.36805,682000,829000000,162000,4854526980.8424,10.2526
2002,YR2002,Mexico,MEX,772106378935.377,50.1,24055125415,74.922,22.5524898738313,..,5.03072733151299,11,4.45495986938477,..,..,..,97000000,88.5223925337417,19.9603092724056,19.5646364010841,..,0.3543,19667000,9547000000,11948000,758782874482.187,11.9
2002,YR2002,"Micronesia, Fed. Sts.",FSM,242517200,..,..,64.888,18.082841134567,..,-0.111442426432946,..,..,..,..,..,..,..,..,..,..,..,19100,16800000,..,246760900,5.5701
2002,YR2002,Moldova,MDA,1661818168.4226,35.8,84050000,67.362,52.4638965185895,..,5.30124390261596,9,5.4979100227356,..,..,..,..,89.4837595926104,-3.25154999645768,21.2666460304902,..,..,..,72000000,..,1827506004.56789,3.78724
2002,YR2002,Monaco,MCO,2968987019.23077,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,263000,..,..,..,48.0471
2002,YR2002,Mongolia,MNG,1396555719.97409,32.9,77751000,63.777,50.7266159784407,..,0.917074687184283,9,7.21078014373779,..,..,..,..,92.9921113972654,6.75620407650183,16.2829130459961,..,0.25173,229000,143000000,..,1392055720.37938,2.03957
2002,YR2002,Montenegro,MNE,1284685050.52413,..,..,73.285,35.3561171254814,..,..,9,..,..,..,..,..,..,-5.75607948819167,..,..,..,136000,..,..,1356512418.54755,..
2002,YR2002,Morocco,MAR,42236836820.6152,..,480355698.049863,69.769,28.9176142561292,..,2.79561966936937,9,..,..,..,..,156000000,87.7969260608658,24.5127708145771,30.8547806957002,..,0.52586,4453000,3157000000,1533000,41585350784.8653,2.37325
2002,YR2002,Mozambique,MOZ,5677003239.29386,47,347252830.6,49.61,21.2897255567601,54.1,..,..,..,..,..,..,..,6.0018864091818,8.30925608409851,..,..,0.42101,541000,65000000,..,5073827409.40958,0.259613
2002,YR2002,Myanmar,MMR,6777632512.0781,..,150511225.813866,60.685,0.285754172162196,..,57.0745112621703,5,..,..,..,..,157000000,24.0738623903879,..,..,..,0.16216,487000,136000000,..,6773009110.8944,0.000426494
2002,YR2002,Namibia,NAM,3275669889.09655,..,147535758.471973,50.862,47.2050547619328,..,..,7,6.89919996261597,..,..,..,11000000,62.959892142734,14.8227832499846,26.8546007578933,..,..,757000,251000000,..,3395036430.21811,2.6337
2002,YR2002,Nauru,NRU,..,..,..,..,..,..,..,10,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.98716
2002,YR2002,Nepal,NPL,6050875806.66403,..,-5952541.12704632,63.57,17.7371295242283,..,3.02939948714895,..,3.15283989906311,..,..,..,9000000,10.1577276262202,9.48966624804381,25.1314836229456,..,..,275000,134000000,238000,6042907941.52509,0.312956
2002,YR2002,Netherlands,NLD,471613965744.401,..,25485041348.3329,78.2926829268293,60.148422487264,..,3.28753104712768,13,4.80590009689331,..,..,..,244000000,93.9850559778198,27.8480734809044,26.1919774245593,..,1.74543,9595000,11745000000,16719000,470351025785.808,61.29
2002,YR2002,New Caledonia,NCL,..,..,59055445.6614434,75.1024390243903,..,..,..,..,..,..,..,..,..,..,..,..,..,..,104000,156000000,72000,..,22.3898
2002,YR2002,New Zealand,NZL,66627729311.4495,..,2848556986.63852,78.8463414634146,32.8470717038637,..,2.6770925771161,10,6.40699005126953,..,..,..,17000000,69.7739777662775,25.7832091788047,20.8537991470706,..,..,2026000,3159000000,1293000,63271338656.4148,59.0808
2002,YR2002,Nicaragua,NIC,5224213017.54386,..,203900000,70.308,18.8471358845682,..,3.75017465778469,6,2.39101004600525,..,..,..,..,46.6897523138857,2.40057874644979,8.61012646034671,..,0.03493,472000,135000000,532000,5018313017.54386,1.71473
2002,YR2002,Niger,NER,2782192986.95772,..,7827441.93508379,51.256,11.9188080483468,..,2.62886597938136,..,2.40162992477417,..,..,..,..,14.2851048168237,7.62923333372554,14.5934126744393,..,..,39000,20200000,..,2922900597.71142,0.127152
2002,YR2002,Nigeria,NGA,95385819320.5737,..,1874070753.14014,46.835,23.2397194017019,..,12.8765792031099,..,..,..,..,..,6000000,19.7604588813106,34.0267796335688,29.1159925901111,..,..,2046000,256000000,..,89288351910.2126,0.320462
2002,YR2002,North Macedonia,MKD,4018365247.44444,..,114193471.4194,73.642,26.3008496370576,..,2.31459794083216,..,3.30014991760254,..,47.7969512939453,12.2306098937988,..,88.406550034325,1.89882473963671,13.0709619045615,..,0.24461,123000,55000000,..,3972885247.5066,17.33
2002,YR2002,Northern Mariana Islands,MNP,1284000000,..,..,..,91.0436137071651,..,..,..,..,..,..,..,..,..,..,..,..,..,466000,..,..,..,..
2002,YR2002,Norway,NOR,195524186477.617,..,3011752930.34115,78.9878048780488,40.3731263925136,..,1.28672528415185,10,7.43729019165039,..,..,..,90000000,53.5300635727366,33.6148148717574,32.7188589744169,..,1.63058,3111000,2581000000,2629000,196007164508.129,72.84
2002,YR2002,Oman,OMN,20142756174.721,..,109232769.830949,73.022,58.485930492116,..,-0.279578822571303,..,4.32506990432739,..,..,..,40000000,100,40.1884512479696,27.4445642209855,..,..,..,539000000,2060000,19177866707.881,6.8734
2002,YR2002,Pakistan,PAK,79904985384.8652,..,826000000,63.3,13.7760034500215,..,3.29034472613156,12,..,..,..,..,563000000,57.6456197614045,16.0335360952609,21.3260719484757,..,0.21977,498000,562000000,..,77585985384.8652,2.57743
2002,YR2002,Palau,PLW,163184900,..,1901014.5644,..,45.7533754654996,..,-1.30123617436564,12,7.52929019927979,..,..,..,..,..,..,..,..,..,59000,40000000,..,183768900,20.2439
2002,YR2002,Panama,PAN,12994310400,56.2,247100000,75.401,57.6398121134616,..,1.00583090379042,11,4.19163990020752,..,..,..,1000000,70.4966717869944,18.8934073792789,19.5532438566344,..,0.3422,534000,710000000,200000,12836251600,8.51808
2002,YR2002,Papua New Guinea,PNG,2999511040.19764,..,20160425.6683546,59.722,60.9158105615375,..,11.7994470972606,..,..,..,..,..,..,..,24.1044940157007,22.940723795216,..,..,54000,3000000,92000,2773645401.20439,1.32166
2002,YR2002,Paraguay,PRY,7196260656.84556,57.3,90400000,71.023,47.4750765387374,57.7,10.5102420856612,9,3.40773010253906,..,..,..,..,30.5136204333392,33.6082881337637,26.9082042568187,..,0.07493,250000,76000000,141000,6598205156.83331,1.79497
2002,YR2002,Peru,PER,54777553515.0809,53.6,2155836814.73346,71.882,17.2748078529874,..,0.193135003853741,12,2.82056999206543,..,..,..,16000000,67.4048006290406,17.2685802658142,16.951753375854,..,0.10614,1064000,836000000,1232000,53584601500.9808,8.96695
2002,YR2002,Philippines,PHL,84307369867.2474,..,1769000000,68.88,40.0056799440289,..,2.72277227722769,10,2.89222002029419,..,..,..,5000000,55.872919631993,16.6256929312538,35.2688416942406,..,0.13744,1933000,2018000000,1969000,92344918249.7599,4.33228
2002,YR2002,Poland,POL,199072058823.529,..,4091000000,74.4975609756098,28.7131224037015,..,1.90528215048054,9,5.39797019958496,..,..,16.0597305297852,256000000,95.8700304377141,14.8480572853952,15.5115868478012,..,0.55785,13980000,4971000000,..,198401960784.314,21.15
2002,YR2002,Portugal,PRT,134156091661.961,..,587893729.66415,77.0658536585366,27.0733622325977,..,3.60034658290911,9,5.25871992111206,7.69954013824463,27.2185001373291,7.69954013824463,..,85.2567327492204,17.7427945455409,17.3691751685405,..,0.72144,5560000,6643000000,..,132124865424.431,19.37
2002,YR2002,Puerto Rico,PRI,71623500000,..,..,77.7604878048781,65.8614840101363,..,..,16,..,..,..,..,..,..,34.0984257960027,..,..,..,3087000,2486000000,1227000,45071300000,17.5476
2002,YR2002,Qatar,QAT,19363736263.7363,..,623920000,77.762,60.3427728278758,..,0.239999999999965,9,3.84656000137329,..,..,..,11000000,..,64.8629476193179,..,..,..,..,285000000,..,18466483516.4835,10.2261
2002,YR2002,Romania,ROU,46066101951.2933,..,1144000000,71.009756097561,24.0130293587441,..,22.5398862605386,8,3.5041298866272,..,79.1825180053711,12.6461095809937,21000000,86.7447472126657,16.4885090118637,18.8213473959342,..,0.37721,4794000,400000000,5757000,45604749659.6582,6.58
2002,YR2002,Russian Federation,RUS,345470494417.863,37.3,3473830000,65.1287804878049,35.2125940630626,24.6,15.7887307914462,8,3.83502006530762,..,97.1196212768555,..,..,90.7527898298493,30.8979271501777,28.774776224551,..,1.24652,23309000,5278000000,20428000,338887494417.863,4.12827
2002,YR2002,Rwanda,RWA,1965903267.63507,..,1500000,50.987,6.23987450268694,..,1.99258542453993,6,..,..,..,..,..,..,-2.57233109546913,..,..,..,..,31000000,..,1946852651.39308,0.292785
2002,YR2002,Samoa,WSM,288078881.433056,40.7,1599402.8896,69.451,33.4331037713525,..,8.05031446540872,8,3.84138989448547,..,..,..,..,..,..,..,..,..,89000,45000000,53000,268226305.330761,2.24483
2002,YR2002,San Marino,SMR,1168269230.76923,..,..,..,..,..,..,10,..,..,..,..,..,..,..,..,..,..,46000,..,..,..,50.8348
2002,YR2002,Sao Tome and Principe,STP,85171308.1654435,..,3600000,62.687,..,..,10.128724672229,6,2.72058010101318,..,..,..,..,..,..,..,..,..,9200,6900000,..,81829363.0271888,7.58067
2002,YR2002,Saudi Arabia,SAU,189605920240.516,..,-614133333.333333,72.92,40.9487917016753,..,0.247186514299252,..,7.63688993453979,..,..,..,567000000,99.995309711869,36.9981559874451,29.2703171196433,..,..,7511000,..,7896000,190907080240.516,6.38471
2002,YR2002,Senegal,SEN,6752510282.95744,..,82692671.5664976,58.675,28.5488709898407,..,2.33730187454302,6,2.6793200969696,..,..,..,..,52.2738162229858,6.75965213130569,10.7383934397109,..,..,..,210000000,..,6650810341.83936,1.00645
2002,YR2002,Serbia,SRB,17120906918.3503,..,..,72.2853658536585,20.0941937439442,..,19.4908321579689,8,..,..,53.8249893188477,13.2008399963379,..,86.1673276176007,2.25500298261141,..,..,0.67954,312000,77000000,..,17051505003.6973,..
2002,YR2002,Seychelles,SYC,697518248.175182,..,47717748.0672259,71.0878048780488,77.8664006906655,..,0.174999999999919,10,5.19332981109619,..,69.6246490478516,..,..,..,26.4109721640854,18.6059862013258,..,0.40707,132000,247000000,53000,629509051.09489,14.3042
2002,YR2002,Sierra Leone,SLE,1253340519.53311,..,10413409.4634409,41.376,8.54942489403508,..,..,..,3.54527997970581,..,..,..,..,..,-8.47135813258815,2.4692695090715,..,..,28400,38000000,27000,1223305969.50929,0.176199
2002,YR2002,Singapore,SGP,92537752708.5893,..,6157194143.82425,78.5512195121951,184.086118066532,..,-0.391676866585079,6,3.87853002548218,..,..,..,236000000,98.1551193464635,41.9771862199989,38.4280104401186,..,2.03282,5855000,4458000000,4399000,90696247068.0219,47
2002,YR2002,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,12,..,..,..,..,..,..,..,..,..,..,381000,489000000,..,..,..
2002,YR2002,Slovak Republic,SVK,35130340673.8189,..,4212437461.03101,73.6048780487805,56.9704951847734,..,3.12714222984604,10,4.24539995193481,..,..,..,27000000,72.4412542108082,23.652277689227,23.9723261658586,..,0.56389,1399000,742000000,..,35044216073.7813,40.14
2002,YR2002,Slovenia,SVN,23489890274.3142,..,1849800000,76.0073170731707,52.3211874668638,..,7.48077770703756,9,5.67286014556885,..,..,..,2000000,69.8624661685046,26.4356820985013,25.8044655704805,..,1.43874,1302000,1152000000,2127000,23284718204.4888,27.8389
2002,YR2002,Solomon Islands,SLB,356507823.613087,..,145800.744935118,68.175,19.2310889443059,..,10.9296341872692,..,..,..,..,..,..,..,-20.8561928512053,-20.6521081728187,..,..,..,800000,..,349002933.854908,0.50192
2002,YR2002,Somalia,SOM,..,..,140000,51.492,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.115614
2002,YR2002,South Africa,ZAF,115482368343.658,..,1479804588.75227,54.31,31.7808365475061,..,9.49470667101602,9,5.06621980667114,..,61.4169502258301,10.2611398696899,..,84.8983427744315,20.4156859845638,17.5186521688052,..,..,6430000,3695000000,..,112693179769.845,6.71032
2002,YR2002,South Sudan,SSD,..,..,..,50.05,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,Spain,ESP,705394315829.098,..,39359708554.1526,79.5682926829268,26.553994919632,..,3.06576537186607,10,4.13457012176514,..,..,..,277000000,81.4607128746587,24.6930166285995,22.9613269289659,..,0.96005,50331000,34130000000,3871000,697404479578.393,20.39
2002,YR2002,Sri Lanka,LKA,16536535647.0834,41,196500000,73.085,34.9133301978336,22.7,9.5510316700725,9,..,..,..,..,45000000,44.5877444689187,16.0097234944386,21.3112687900827,..,..,393000,594000000,533000,16285197574.7439,1.05042
2002,YR2002,St. Kitts and Nevis,KNA,481077373.669966,..,79771688.8888889,71.3365853658537,..,..,2.04109102620205,12,3.79239010810852,..,..,..,..,..,..,..,..,..,69000,57000000,..,442976235.494754,21.1524
2002,YR2002,St. Lucia,LCA,900000000,..,51935414.8148148,73.648,..,..,-0.255536626916517,10,..,..,..,..,..,..,..,..,..,..,253000,210000000,..,807708518.518518,14.6418
2002,YR2002,St. Martin (French part),MAF,..,..,..,77.3707317073171,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
2002,YR2002,St. Vincent and the Grenadines,VCT,461883444.444444,..,34048225.9259259,70.977,38.6055869634579,..,1.85550399046653,..,7.80199003219604,..,..,..,..,..,..,..,..,0.12028,78000,91000000,..,444280592.592593,5.54959
2002,YR2002,Sudan,SDN,14803189092.7044,..,713180000,59.258,13.9789993078504,..,8.33381706000707,..,1.42644000053406,..,..,..,49000000,19.1214870061043,16.6085467728163,16.9948124695465,..,0.39509,52000,108000000,..,14194428734.1916,0.439478
2002,YR2002,Suriname,SUR,1093574468.08511,..,-73600000,68.064,..,..,15.5273989185702,6,..,..,..,..,..,70.2898274342284,..,..,..,..,60000,17000000,..,1050229787.23404,4.16157
2002,YR2002,Sweden,SWE,266849061835.659,..,18381645407.9827,79.8463414634146,41.2470904455775,..,2.15848213589263,9,6.92434978485107,..,..,..,76000000,37.4462496216707,27.4149301706939,26.4351233350911,..,..,4276000,5671000000,12888000,267612328105.904,70.57
2002,YR2002,Switzerland,CHE,301416809957.654,31.7,8258050580.1782,80.3853658536585,48.936987226415,..,0.642708441925624,11,5.31429004669189,..,..,..,63000000,54.4518528189764,30.0860851689263,31.2796949333632,..,..,6868000,9117000000,11427000,309441349929.424,61.4
2002,YR2002,Syrian Arab Republic,SYR,21582248881.6592,..,115000000,73.663,38.0720076501651,..,-0.130505282417403,9,5.04693984985352,..,24.7791404724121,..,45000000,98.6877588886364,28.1839019422186,26.1173885520744,..,..,2661000,970000000,3299000,20657248818.6255,2.0931
2002,YR2002,Tajikistan,TJK,1221120798.81336,..,36066400,63.653,62.8092317719906,..,12.2499847774476,9,2.77578997612,..,..,..,..,35.5214456884403,6.54945634462125,18.38345322875,..,0.07068,..,5000000,..,1179991896.09638,0.0554628
2002,YR2002,Tanzania,TZA,14142035080.2849,..,395567134,52.142,14.2767316009244,..,5.31783366118202,7,..,..,5.98647022247314,..,..,6.92250486362536,19.145576566308,20.5483302955976,..,..,550000,639000000,..,14044553004.771,0.222484
2002,YR2002,Thailand,THA,134300851255.002,41.9,3341612007.23692,71.089,60.6457526009701,32.4,0.697308976625474,9,3.86491990089417,..,..,..,152000000,81.9283608360686,31.1701306404039,28.1038907923515,..,0.23055,10873000,10388000000,2250000,129579446975.217,7.53125
2002,YR2002,Timor-Leste,TLS,469461100,..,..,60.901,7.80428878984862,..,..,6,..,..,..,..,..,..,-136.87293792819,..,..,..,..,..,..,759489000,0
2002,YR2002,Togo,TGO,1698678686.38235,..,57806307.3736271,53.71,30.2727543774742,..,3.05981857535875,10,3.48744988441467,..,..,..,..,13.4179231858224,12.0558228790017,16.1719627434315,..,..,58000,16000000,..,1676990217.48144,1
2002,YR2002,Tonga,TON,182763673.183878,..,4692076.7678,69.771,18.2563113050051,..,10.3590607918507,6,3.79232001304626,..,..,..,..,..,-14.0157608865611,19.299590120956,..,..,37000,5900000,..,186163526.381419,2.9073
2002,YR2002,Trinidad and Tobago,TTO,9008273720.93395,..,1007800000,69.903,..,..,4.15005861664714,6,3.54300999641418,..,..,..,2000000,99.633495474291,..,..,..,0.13178,384000,402000000,..,8528473714.53262,21.9987
2002,YR2002,Tunisia,TUN,23142294436.2383,..,790302916.627593,73.638,40.7845866741233,..,2.72103284850454,9,5.79003000259399,..,..,..,83000000,87.0732045687297,20.0386609688342,20.3850463166002,..,0.54302,5064000,1831000000,1939000,22191320250.4044,5.25289
2002,YR2002,Turkey,TUR,240248965617.668,41.4,1082000000,71.078,25.1051190141684,..,44.9641209479849,8,2.74893999099731,..,..,..,905000000,86.0700877177666,23.3354335379557,22.4526000075825,..,0.51294,12790000,11901000000,5131000,235694967192.82,11.38
2002,YR2002,Turkmenistan,TKM,4461978498.86577,..,276000000,64.101,35.4111405835544,..,..,9,..,..,..,..,..,..,41.3769717064545,..,..,..,10800,..,79000,4339679899.39836,0.302132
2002,YR2002,Turks and Caicos Islands,TCA,366707900,..,..,..,..,..,..,13,5.06913995742798,..,..,..,..,..,..,..,..,..,155000,..,..,..,..
2002,YR2002,Tuvalu,TUV,15450994.2410084,..,-9779.61900234303,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1300,..,2700,33312887.1020319,5.24164
